상권명,다중지역정보,업종정보,점포수,위도,경도,구분,시군구코드,시군구명,"WGS84좌표, X좌표값","WGS84좌표, Y좌표값",조사일시,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
수원역_7번출구,"{""type"":""Polygon"",""coordinates"":[[[127.003408445,37.267648438],[127.003397213,37.267644291],[127.003396363,37.267643976],[127.002961118,37.267481532],[127.002662524,37.267370077],[127.002661071,37.267369529],[127.002540093,37.26732353],[127.002241395,37.267209947],[127.002012938,37.267123067],[127.001754249,37.267025025],[127.001741375,37.267020146],[127.001413242,37.266895774],[127.000904731,37.266703031],[127.000699247,37.267064804],[127.001168584,37.267195506],[127.001076928,37.267386215],[127.000589647,37.267257763],[127.000367508,37.267648856],[127.000365707,37.267651949],[127.000275231,37.267803547],[127.00027493,37.267804049],[126.999991835,37.268274637],[126.999886953,37.26845552],[126.999858379,37.268507961],[126.999848501,37.2685261],[126.999843345,37.26853491],[126.999831357,37.268554031],[126.999509717,37.269067065],[126.999504745,37.26907455],[126.999302477,37.269362517],[126.999263504,37.269403146],[126.999147071,37.269494143],[126.999160951,37.269505487],[126.999185339,37.269513807],[126.999192223,37.269516266],[126.999402261,37.269594659],[126.999427144,37.269605518],[126.999565478,37.269675252],[126.999594873,37.269692902],[126.999738788,37.269794997],[126.999835667,37.269841546],[126.999855861,37.269852478],[126.999951338,37.269910428],[127.000117049,37.270011015],[127.000140931,37.270025512],[127.000332091,37.270128327],[127.000344965,37.270135792],[127.000454925,37.270204407],[127.00111983,37.270084205],[127.000684738,37.269578748],[127.001240813,37.269305786],[127.001768862,37.269046947],[127.002160738,37.269496003],[127.002832678,37.26936058],[127.002860436,37.269446699],[127.003237745,37.269370182],[127.003641872,37.269531551],[127.003709243,37.269499171],[127.003748666,37.269608921],[127.004218004,37.269524059],[127.00434796,37.269305606],[127.004697204,37.268718529],[127.00498339,37.268237444],[127.00491538,37.268212007],[127.00448887,37.268057453],[127.004485147,37.268056071],[127.004388421,37.268019309],[127.004044489,37.267888586],[127.004044171,37.267888465],[127.003711645,37.267761568],[127.003697568,37.267756195],[127.003616482,37.267725249],[127.003515056,37.267687804],[127.003425638,37.267654785],[127.003408445,37.267648438]]]}",여관업/한식 일반 음식점업/기타 주점업/통신기기 소매업/커피 전문점/셔츠 및 블라우스 소매업/두발 미용업/화장품  비누 및 방향제 소매업/한식 육류 요리 전문점/일반의원,"590",37.2683650539782,127.002423459103,발달상권,"41115",수원시 팔달구,127.00129,37.26849,"201509",211.3461567,150.1354216,108.3462745,69.50309852,46.80820921,52.26371144,67.7573378,113.6926667,166.1745982,241.8969693,302.125714,349.4794734,330.1669955,371.0832623,382.9762571,409.489998,437.2039494,494.3776129,515.3267414,500.7059954,464.3723505,443.7505521,393.4508214,319.5833211
수원역_7번출구,"{""type"":""Polygon"",""coordinates"":[[[127.003408445,37.267648438],[127.003397213,37.267644291],[127.003396363,37.267643976],[127.002961118,37.267481532],[127.002662524,37.267370077],[127.002661071,37.267369529],[127.002540093,37.26732353],[127.002241395,37.267209947],[127.002012938,37.267123067],[127.001754249,37.267025025],[127.001741375,37.267020146],[127.001413242,37.266895774],[127.000904731,37.266703031],[127.000699247,37.267064804],[127.001168584,37.267195506],[127.001076928,37.267386215],[127.000589647,37.267257763],[127.000367508,37.267648856],[127.000365707,37.267651949],[127.000275231,37.267803547],[127.00027493,37.267804049],[126.999991835,37.268274637],[126.999886953,37.26845552],[126.999858379,37.268507961],[126.999848501,37.2685261],[126.999843345,37.26853491],[126.999831357,37.268554031],[126.999509717,37.269067065],[126.999504745,37.26907455],[126.999302477,37.269362517],[126.999263504,37.269403146],[126.999147071,37.269494143],[126.999160951,37.269505487],[126.999185339,37.269513807],[126.999192223,37.269516266],[126.999402261,37.269594659],[126.999427144,37.269605518],[126.999565478,37.269675252],[126.999594873,37.269692902],[126.999738788,37.269794997],[126.999835667,37.269841546],[126.999855861,37.269852478],[126.999951338,37.269910428],[127.000117049,37.270011015],[127.000140931,37.270025512],[127.000332091,37.270128327],[127.000344965,37.270135792],[127.000454925,37.270204407],[127.00111983,37.270084205],[127.000684738,37.269578748],[127.001240813,37.269305786],[127.001768862,37.269046947],[127.002160738,37.269496003],[127.002832678,37.26936058],[127.002860436,37.269446699],[127.003237745,37.269370182],[127.003641872,37.269531551],[127.003709243,37.269499171],[127.003748666,37.269608921],[127.004218004,37.269524059],[127.00434796,37.269305606],[127.004697204,37.268718529],[127.00498339,37.268237444],[127.00491538,37.268212007],[127.00448887,37.268057453],[127.004485147,37.268056071],[127.004388421,37.268019309],[127.004044489,37.267888586],[127.004044171,37.267888465],[127.003711645,37.267761568],[127.003697568,37.267756195],[127.003616482,37.267725249],[127.003515056,37.267687804],[127.003425638,37.267654785],[127.003408445,37.267648438]]]}",여관업/한식 일반 음식점업/기타 주점업/통신기기 소매업/커피 전문점/셔츠 및 블라우스 소매업/두발 미용업/화장품  비누 및 방향제 소매업/한식 육류 요리 전문점/일반의원,"590",37.2683650539782,127.002423459103,발달상권,"41115",수원시 팔달구,127.0007,37.27012,"201509",96.46856046,73.74742247,53.33690868,48.04172821,31.28970274,35.14074308,35.81467514,63.06078553,87.12978764,141.2369044,177.6292356,215.2731549,207.8599022,249.9325179,248.7772058,262.255847,266.3957154,298.7444542,298.5519022,280.6445646,235.6836687,218.3539871,181.1914479,146.7246369
수원역_7번출구,"{""type"":""Polygon"",""coordinates"":[[[127.003408445,37.267648438],[127.003397213,37.267644291],[127.003396363,37.267643976],[127.002961118,37.267481532],[127.002662524,37.267370077],[127.002661071,37.267369529],[127.002540093,37.26732353],[127.002241395,37.267209947],[127.002012938,37.267123067],[127.001754249,37.267025025],[127.001741375,37.267020146],[127.001413242,37.266895774],[127.000904731,37.266703031],[127.000699247,37.267064804],[127.001168584,37.267195506],[127.001076928,37.267386215],[127.000589647,37.267257763],[127.000367508,37.267648856],[127.000365707,37.267651949],[127.000275231,37.267803547],[127.00027493,37.267804049],[126.999991835,37.268274637],[126.999886953,37.26845552],[126.999858379,37.268507961],[126.999848501,37.2685261],[126.999843345,37.26853491],[126.999831357,37.268554031],[126.999509717,37.269067065],[126.999504745,37.26907455],[126.999302477,37.269362517],[126.999263504,37.269403146],[126.999147071,37.269494143],[126.999160951,37.269505487],[126.999185339,37.269513807],[126.999192223,37.269516266],[126.999402261,37.269594659],[126.999427144,37.269605518],[126.999565478,37.269675252],[126.999594873,37.269692902],[126.999738788,37.269794997],[126.999835667,37.269841546],[126.999855861,37.269852478],[126.999951338,37.269910428],[127.000117049,37.270011015],[127.000140931,37.270025512],[127.000332091,37.270128327],[127.000344965,37.270135792],[127.000454925,37.270204407],[127.00111983,37.270084205],[127.000684738,37.269578748],[127.001240813,37.269305786],[127.001768862,37.269046947],[127.002160738,37.269496003],[127.002832678,37.26936058],[127.002860436,37.269446699],[127.003237745,37.269370182],[127.003641872,37.269531551],[127.003709243,37.269499171],[127.003748666,37.269608921],[127.004218004,37.269524059],[127.00434796,37.269305606],[127.004697204,37.268718529],[127.00498339,37.268237444],[127.00491538,37.268212007],[127.00448887,37.268057453],[127.004485147,37.268056071],[127.004388421,37.268019309],[127.004044489,37.267888586],[127.004044171,37.267888465],[127.003711645,37.267761568],[127.003697568,37.267756195],[127.003616482,37.267725249],[127.003515056,37.267687804],[127.003425638,37.267654785],[127.003408445,37.267648438]]]}",여관업/한식 일반 음식점업/기타 주점업/통신기기 소매업/커피 전문점/셔츠 및 블라우스 소매업/두발 미용업/화장품  비누 및 방향제 소매업/한식 육류 요리 전문점/일반의원,"590",37.2683650539782,127.002423459103,발달상권,"41115",수원시 팔달구,127.00101,37.268456,"201509",444.9551574,329.5434231,227.9620206,164.2153189,111.2785317,104.9197584,94.26881327,159.2872696,201.0962037,344.4865402,489.4665701,633.9696919,666.3994355,742.2278063,775.7703352,877.6696763,934.8986355,1058.735744,1159.5223,1191.475136,1103.406126,1039.659425,898.3356894,718.3824067
미금역_7번출구,"{""type"":""Polygon"",""coordinates"":[[[127.107930796,37.351369738],[127.108687432,37.351367551],[127.108690816,37.351221251],[127.108696598,37.350202994],[127.108386734,37.350198218],[127.108009975,37.350201309],[127.107359012,37.350206646],[127.106575377,37.350236946],[127.106573911,37.350617253],[127.106576935,37.351024719],[127.106575843,37.351043516],[127.10655091,37.351244853],[127.106549045,37.351256215],[127.106524771,37.351374679],[127.106921231,37.351374522],[127.107930796,37.351369738]]]}",한식 일반 음식점업/두발 미용업/일반의원/커피 전문점/부동산 중개 및 대리업/한의원/기타 미용업/전자상거래 소매업/기타 스포츠 교육기관/김밥 및 기타 간이 음식점업/체력 단련시설 운영업,"232",37.3508200274928,127.107634261238,발달상권,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
운중로_2,"{""type"":""Polygon"",""coordinates"":[[[127.078358956,37.392080479],[127.078364359,37.391780448],[127.078360767,37.391780745],[127.07835367,37.391781331],[127.077465068,37.391854998],[127.077458236,37.391855481],[127.077189185,37.391871214],[127.07717247,37.391872191],[127.07716627,37.39187255],[127.076266141,37.391925169],[127.076264364,37.391925267],[127.075875694,37.391945528],[127.075889558,37.392226808],[127.077211144,37.392148132],[127.077275941,37.392966925],[127.07843357,37.392992272],[127.078358956,37.392080479]]]}",일반 교과학원/커피 전문점/두발 미용업/한식 일반 음식점업/체력 단련시설 운영업/통신기기 소매업/기타 주점업/기타 스포츠 교육기관/김밥 및 기타 간이 음식점업/전자상거래 소매업,"119",37.3925960583328,127.077823868595,발달상권,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
홈플러스병점점,"{""type"":""Polygon"",""coordinates"":[[[127.036923195,37.204214466],[127.037247582,37.204364994],[127.038126929,37.20306197],[127.036403796,37.202478446],[127.03619993,37.202675595],[127.035801185,37.203387603],[127.035665728,37.203630926],[127.036268037,37.203910375],[127.036923195,37.204214466]]]}",기타 의복 소매업/셔츠 및 블라우스 소매업/화장품  비누 및 방향제 소매업/시계 및 귀금속 소매업/김밥 및 기타 간이 음식점업/신발 소매업/한식 일반 음식점업/남자용 겉옷 소매업/제과점업/커피 전문점/철물 및 난방용구 소매업/기타 외국식 음식점업/의복 액세서리 및 모조 장신구 소매업,"88",37.2035089443157,127.036779485379,발달상권,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용구대로_2,"{""type"":""Polygon"",""coordinates"":[[[127.105020923,37.302169312],[127.104868284,37.302348659],[127.105698399,37.302536578],[127.105759219,37.302324367],[127.105762219,37.302315051],[127.105911948,37.30189667],[127.105913163,37.301893393],[127.10626685,37.300971599],[127.106268353,37.300967831],[127.106392051,37.300669004],[127.106615379,37.30012946],[127.106622451,37.300114606],[127.106758169,37.299863477],[127.106768126,37.299847322],[127.10686141,37.299713315],[127.107043108,37.299452314],[127.107047456,37.299446341],[127.107082024,37.29940088],[127.10708534,37.299396515],[127.10751409,37.298832674],[127.107621244,37.298691754],[127.107699913,37.298588299],[127.10770322,37.298584083],[127.107926474,37.298307965],[127.108101263,37.29805705],[127.1081014,37.298056853],[127.108103447,37.298053923],[127.108198252,37.29791782],[127.108203266,37.29791098],[127.108514456,37.297507118],[127.108515071,37.297506325],[127.108566725,37.29744006],[127.108579369,37.297422843],[127.108582634,37.297418536],[127.10882816,37.297104642],[127.108857414,37.297065825],[127.109095935,37.296749251],[127.109397975,37.296322228],[127.109506221,37.296154487],[127.109532706,37.296058054],[127.109558811,37.295916554],[127.109559587,37.295912645],[127.109614829,37.295652886],[127.109627758,37.295592101],[127.109693898,37.295167728],[127.109683294,37.295171408],[127.109448248,37.295406742],[127.108879582,37.295657872],[127.108487781,37.296034511],[127.107223868,37.297673713],[127.106695375,37.298639813],[127.106695455,37.298692753],[127.106902949,37.298732612],[127.105967118,37.301117953],[127.105795543,37.301259425],[127.105020923,37.302169312]]]}",한식 육류 요리 전문점/한식 일반 음식점업/여관업/애완용 동물 및 관련용품 소매업/체인화 편의점/신발 소매업/운동 및 경기용품 소매업/의약품 및 의료용품 소매업/한식 면 요리 전문점/중식 음식점업/피자  햄버거  샌드위치 및 유사 음식점업/커피 전문점/골프 연습장 운영업/자동차 전문 수리업,"19",37.2991148425453,127.107026306594,발달상권,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지도로35번길,"{""type"":""Polygon"",""coordinates"":[[[126.824301436,37.619418231],[126.82408933,37.619421373],[126.82356587,37.619416161],[126.823563822,37.619973648],[126.823255143,37.620221171],[126.82284094,37.619886481],[126.822379676,37.620224836],[126.82217876,37.620372627],[126.821921894,37.620207319],[126.821721769,37.620080306],[126.820746244,37.620839256],[126.820151673,37.620427296],[126.819897871,37.620628617],[126.819785246,37.620705323],[126.820109849,37.620909535],[126.820188193,37.620958822],[126.820289461,37.621022533],[126.820292868,37.621024719],[126.820373328,37.62107738],[126.821085202,37.621074089],[126.821342691,37.621065396],[126.82191789,37.621045229],[126.822962507,37.620933441],[126.823015035,37.621306762],[126.822896848,37.621528587],[126.823643603,37.621539405],[126.823828565,37.621415667],[126.824335312,37.621689549],[126.824333165,37.621544733],[126.824322734,37.6208421],[126.824322731,37.620841833],[126.82432252,37.620825562],[126.824316267,37.620339766],[126.824316019,37.620320554],[126.82431467,37.620236972],[126.824314256,37.620211216],[126.824301456,37.619419412],[126.824301436,37.619418231]],[[126.824096147,37.619640502],[126.824105866,37.619945257],[126.823855868,37.619950652],[126.823850698,37.619649321],[126.824096147,37.619640502]]]}",한식 일반 음식점업/기타 주점업/두발 미용업/한식 육류 요리 전문점/노래 연습장 운영업/부동산 중개 및 대리업/육류 소매업/채소  과실 및 뿌리작물 소매업/전자상거래 소매업/커피 전문점,"111",37.6205320540104,126.822731482148,발달상권,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아주로,"{""type"":""Polygon"",""coordinates"":[[[127.043741862,37.275973794],[127.043779789,37.275643934],[127.043801885,37.275383499],[127.043824154,37.275121011],[127.043822024,37.274953347],[127.043530225,37.275044191],[127.042921737,37.275237085],[127.042912825,37.27523991],[127.0429008,37.275243722],[127.04282501,37.275268382],[127.042712577,37.275304968],[127.042209991,37.275469224],[127.042181845,37.275478422],[127.042039053,37.275525086],[127.041390347,37.275739751],[127.040791964,37.275942954],[127.040789781,37.275943684],[127.040607357,37.276003833],[127.040554656,37.276021211],[127.040736869,37.276521062],[127.040765675,37.276778387],[127.040800508,37.277088419],[127.041075464,37.277219612],[127.042390552,37.277247137],[127.04238686,37.277371852],[127.042300826,37.277738069],[127.042255085,37.278345372],[127.04180445,37.279064009],[127.04184884,37.279064931],[127.041844929,37.27942956],[127.041977248,37.279610847],[127.04209328,37.279547582],[127.042221571,37.279713067],[127.042400351,37.279648056],[127.04253549,37.279801488],[127.042708826,37.279776982],[127.042854741,37.279356901],[127.043133258,37.279263127],[127.043389647,37.279302929],[127.043287243,37.279805781],[127.043507887,37.279681293],[127.043526484,37.279669967],[127.043554178,37.27914904],[127.043554412,37.279144622],[127.043561007,37.279020586],[127.043561118,37.279018723],[127.043565502,37.278952447],[127.04360031,37.27842641],[127.043601424,37.278409575],[127.043661854,37.27749643],[127.043665382,37.277332638],[127.043666731,37.277270055],[127.043667059,37.277262956],[127.043676233,37.277133651],[127.043691894,37.276912982],[127.043696057,37.276900473],[127.043713964,37.276575058],[127.043714551,37.276546852],[127.043714769,37.276536373],[127.043709202,37.276453611],[127.043706213,37.276409174],[127.043706011,37.276393539],[127.04370869,37.276328867],[127.043700188,37.276395197],[127.043295623,37.276398128],[127.043296307,37.276790107],[127.043125082,37.276871232],[127.042737067,37.276373344],[127.043089653,37.276189497],[127.043713909,37.276202837],[127.0437148,37.276181334],[127.043716136,37.276166826],[127.043725777,37.276099437],[127.043727153,37.276089874],[127.043734049,37.276041747],[127.043741862,37.275973794]]]}",한식 일반 음식점업/커피 전문점/두발 미용업/김밥 및 기타 간이 음식점업/부동산 중개 및 대리업/일반의원/피자  햄버거  샌드위치 및 유사 음식점업/노래 연습장 운영업/한식 육류 요리 전문점/일식 음식점업/일반 교과학원/기타 주점업,"298",37.2774341450657,127.043017685816,발달상권,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고촌읍주민센터,"{""type"":""Polygon"",""coordinates"":[[[126.773043295,37.601847045],[126.772119273,37.60033781],[126.77181537,37.600655639],[126.771566916,37.600915479],[126.770395939,37.602311141],[126.77005698,37.602715324],[126.769686242,37.602334594],[126.769685803,37.602335034],[126.769666361,37.602352153],[126.769577035,37.602421334],[126.769556549,37.602435405],[126.769343748,37.602564746],[126.769310663,37.602581461],[126.768599074,37.602875553],[126.768590447,37.602878935],[126.767759018,37.603187624],[126.767938097,37.603394985],[126.768148103,37.60363778],[126.76814997,37.603639925],[126.768150192,37.603640181],[126.768187448,37.603683162],[126.768241198,37.603745172],[126.768241381,37.603745383],[126.768309975,37.60382476],[126.768311729,37.60382682],[126.768521754,37.604077194],[126.768524174,37.604080142],[126.7685355,37.604094231],[126.768551625,37.604114284],[126.769370002,37.603901458],[126.769629281,37.60382363],[126.770509485,37.603175612],[126.770791252,37.603968626],[126.770835585,37.604049053],[126.771032725,37.604414327],[126.7719659,37.603859204],[126.772390639,37.603726776],[126.773430168,37.603677317],[126.773401078,37.603271556],[126.774165117,37.603252456],[126.774277098,37.603243481],[126.774287304,37.602361714],[126.773043295,37.601847045]]]}",부동산 중개 및 대리업/한식 일반 음식점업/한식 육류 요리 전문점/치킨 전문점/기타 주점업/두발 미용업/커피 전문점/전자상거래 소매업/체인화 편의점/김밥 및 기타 간이 음식점업/노래 연습장 운영업/일반 교과학원/제과점업,"273",37.6023922751779,126.77230900891,발달상권,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기대로1376번길,"{""type"":""Polygon"",""coordinates"":[[[127.064755885,37.068539589],[127.064672668,37.067846196],[127.06434851,37.067876292],[127.064440781,37.06856286],[127.06444205,37.068572302],[127.064540658,37.069306046],[127.064541448,37.069311927],[127.064542256,37.069316686],[127.064543036,37.069321829],[127.064675779,37.070317249],[127.064675967,37.070318659],[127.064676191,37.070319922],[127.064826715,37.070939218],[127.064978132,37.071100879],[127.065003985,37.071136246],[127.065023443,37.071171548],[127.065200721,37.0708953],[127.064973978,37.070270615],[127.064948632,37.070073577],[127.06484964,37.069290793],[127.064755885,37.068539589]]]}",커피 전문점/피자  햄버거  샌드위치 및 유사 음식점업/치킨 전문점/제과점업/한식 일반 음식점업/두발 미용업/기타 비알코올 음료점업/피부 미용업/체인화 편의점/건강 보조식품 소매업/통신기기 소매업/여자용 겉옷 소매업/주방용품 및 가정용 유리  요업제품 소매업/화초 및 식물 소매업/전자상거래 소매 중개업/서양식 음식점업/기타 스포츠 교육기관,"28",37.069697702711,127.064747129074,발달상권,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부일로_3,"{""type"":""Polygon"",""coordinates"":[[[126.761156294,37.488506292],[126.761142998,37.48869516],[126.761963802,37.488741486],[126.761946906,37.488994726],[126.762594038,37.489030219],[126.762765159,37.489839563],[126.763414963,37.489777655],[126.764770853,37.489647659],[126.764657079,37.489324913],[126.764591901,37.489141209],[126.764405763,37.488613549],[126.764075505,37.488611492],[126.764067047,37.488611313],[126.763141891,37.488577941],[126.761979294,37.488535993],[126.761156294,37.488506292]]]}",한식 일반 음식점업/커피 전문점/육류 소매업/기타 음ㆍ식료품 위주 종합 소매업/채소  과실 및 뿌리작물 소매업/두발 미용업/주방용품 및 가정용 유리  요업제품 소매업/김밥 및 기타 간이 음식점업/의약품 및 의료용품 소매업/통신기기 소매업,"94",37.4892310763849,126.763630286788,발달상권,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무원로6번길,"{""type"":""Polygon"",""coordinates"":[[[126.833867995,37.614184529],[126.833870584,37.613364877],[126.833870586,37.613364508],[126.833872917,37.61295753],[126.833459514,37.612958122],[126.833444739,37.612958144],[126.832627526,37.612959319],[126.832581109,37.612955563],[126.832368705,37.612920512],[126.832368841,37.613267293],[126.832369212,37.613356836],[126.832370485,37.613909851],[126.832371096,37.614188048],[126.832372131,37.61455241],[126.832373296,37.614998991],[126.832914492,37.614999834],[126.833442592,37.615000545],[126.833440057,37.61529963],[126.833443721,37.615299649],[126.833703541,37.615300984],[126.833864466,37.615301806],[126.833867995,37.614184529]]]}",전자상거래 소매업/한식 일반 음식점업/일반 교과학원/한식 육류 요리 전문점/두발 미용업/부동산 중개 및 대리업/커피 전문점/치킨 전문점/노래 연습장 운영업/일식 음식점업,"206",37.6140471929482,126.83311960493,발달상권,"41281",고양시덕양구,126.83319,37.613125,"201509",0.007295036,0.003301305,0.001889651,0.001742231,0.001143619,0.002604413,0.003529135,0.007281634,0.012843373,0.019995456,0.023158276,0.026995652,0.026008388,0.029233749,0.027223482,0.02695098,0.02778189,0.03415667,0.036408169,0.032338495,0.026718682,0.022997454,0.018624007,0.013093539
고잔로,"{""type"":""Polygon"",""coordinates"":[[[126.83269247,37.320877839],[126.833369594,37.320842992],[126.833256811,37.319407581],[126.832585479,37.319441519],[126.832582213,37.31944169],[126.832581356,37.319441734],[126.832578698,37.319441865],[126.832575281,37.319442038],[126.831233065,37.319509878],[126.831019326,37.319520679],[126.831065729,37.320961549],[126.832692126,37.320877857],[126.83269247,37.320877839]]]}",한식 일반 음식점업/커피 전문점/전자상거래 소매업/부동산 중개 및 대리업/두발 미용업/피부 미용업/체인화 편의점/가정용 세탁업/피자  햄버거  샌드위치 및 유사 음식점업/기타 스포츠 교육기관,"160",37.3201818196475,126.832179167889,발달상권,"41273",안산시단원구,126.833115,37.320774,"201509",21.77775567,14.26571774,11.11781613,8.370556547,8.327630616,8.685346708,14.76652027,28.43127497,47.33299326,91.7756405,124.1847184,137.3200533,113.3244579,122.1385824,124.7284469,126.6171878,119.2911623,123.7125332,123.2975825,91.58962813,69.81187247,62.57169877,51.84021602,38.5331774
삼태기1길,"{""type"":""Polygon"",""coordinates"":[[[126.84581525,37.308783001],[126.847464313,37.308693445],[126.847399817,37.307928288],[126.847320488,37.306993095],[126.845652827,37.307083537],[126.84563835,37.307084322],[126.845635255,37.30708449],[126.843914376,37.307177794],[126.843913932,37.307177818],[126.843923263,37.307264181],[126.84401196,37.307847581],[126.844091804,37.308199541],[126.844287302,37.308849842],[126.84429209,37.308865768],[126.84581525,37.308783001]]]}",한식 일반 음식점업/한식 육류 요리 전문점/자동차 전문 수리업/제과점업/커피 전문점/중식 음식점업/전기용품 및 조명장치 소매업/체인화 편의점/육류 소매업/통신기기 소매업/가전제품 소매업/신발 소매업/철물 및 난방용구 소매업/의료용 기구 소매업/서양식 음식점업/피자  햄버거  샌드위치 및 유사 음식점업/자동차 세차업/가전제품 수리업/가정용 세탁업,"31",37.308063913149,126.845735984988,발달상권,"41271",안산시상록구,126.846985,37.30704,"201509",8.540322582,4.943548388,2.70967742,2.10483871,1.572580645,1.629032258,3.096774194,6.524193549,14.25806452,23.90322581,31.36290323,34.14516129,34.58064517,37.16129033,35.80645162,36.47580646,39.37903226,40.98387097,42.83870968,39.66129033,34.24193549,29.33870968,22.32258065,15.00806452
삼태기1길,"{""type"":""Polygon"",""coordinates"":[[[126.84581525,37.308783001],[126.847464313,37.308693445],[126.847399817,37.307928288],[126.847320488,37.306993095],[126.845652827,37.307083537],[126.84563835,37.307084322],[126.845635255,37.30708449],[126.843914376,37.307177794],[126.843913932,37.307177818],[126.843923263,37.307264181],[126.84401196,37.307847581],[126.844091804,37.308199541],[126.844287302,37.308849842],[126.84429209,37.308865768],[126.84581525,37.308783001]]]}",한식 일반 음식점업/한식 육류 요리 전문점/자동차 전문 수리업/제과점업/커피 전문점/중식 음식점업/전기용품 및 조명장치 소매업/체인화 편의점/육류 소매업/통신기기 소매업/가전제품 소매업/신발 소매업/철물 및 난방용구 소매업/의료용 기구 소매업/서양식 음식점업/피자  햄버거  샌드위치 및 유사 음식점업/자동차 세차업/가전제품 수리업/가정용 세탁업,"31",37.308063913149,126.845735984988,발달상권,"41273",안산시단원구,126.846054,37.308556,"201509",3.237597909,1.61227154,0.796344647,0.476501305,0.46997389,0.757180156,1.090078328,2.943864228,7.956919056,11.48825065,13.73368145,13.82506527,14.25587467,14.37989555,15.31984333,15.37859007,16.69712793,19.71932114,15.82898171,13.72715404,11.11618798,9.967362919,7.499999996,4.941253261
